custom_id,gt_cmd,matched_key,title,metapackages,total_score,kali-tools-information-gathering,kali-tools-802-11,kali-tools-rfid,kali-tools-bluetooth,kali-tools-sdr,kali-tools-social-engineering,kali-tools-vulnerability,kali-tools-fuzzing,kali-tools-web,kali-tools-database,kali-tools-voip,kali-tools-exploitation,kali-tools-sniffing-spoofing,kali-tools-hardware,kali-tools-wireless,kali-tools-post-exploitation,kali-tools-passwords,kali-tools-windows-resources,kali-tools-crypto-stego,kali-tools-reverse-engineering,kali-tools-forensics,kali-tools-reporting,kali-tools-gpu
row-3124,rename.ul --all --interactive --no-overwrite foo bar foo1.txt foo2.log,rename.ul,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3125,rename.ul --all --no-act --no-overwrite backup archive backup_jan.zip backup_feb.tar,rename.ul,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3126,rename.ul --all --no-act --no-overwrite --verbose src dst src_main.c src_helper.h,rename.ul,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3127,resizepart /dev/sda 2 10000,resizepart,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.6666666666666666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3128,rev data.txt,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-3129,rev input.log,,,,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-3130,rev --help,rev,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.6666666666666666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3131,rtcwake --mode mem --seconds 300 --utc,rtcwake,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3132,setarch --32bit ls,setarch,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3133,setarch --addr-no-randomize --whole-seconds uname -a,setarch,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3134,setarch --list,setarch,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.6666666666666666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3135,setarch --read-implies-exec --verbose date,setarch,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3136,setarch --addr-compat-layout --short-inode echo hello,setarch,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3137,setarch --3gb --mmap-page-zero ps,setarch,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3138,setarch --32bit --sticky-timeouts --verbose --whole-seconds id,setarch,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3139,"setpriv --ambient-caps cap_net_admin,cap_sys_time --clear-groups bash",setpriv,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3140,setpriv --init-groups --reuid alice ls -l,setpriv,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3141,setpriv --regid www-data --reset-env nginx,setpriv,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3142,setpriv --apparmor-profile restricted-profile --selinux-label unconfined_u:unconfined_r:unconfined_t whoami,setpriv,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3143,setpriv --clear-groups --no-new-privs setsid top,setpriv,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3144,setpriv --dump --pdeathsig SIGTERM sleep 10,setpriv,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3145,setsid --ctty bash,setsid,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3146,setsid --fork --wait sleep 10,setsid,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3147,setsid --wait vim notes.txt,setsid,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3148,setsid --ctty --fork ping -c 4 8.8.8.8,setsid,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3149,setsid ./cleanup.sh,,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
row-3150,setsid --fork tail -f /var/log/syslog,setsid,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3151,setterm --cursor off --reset,setterm,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3152,setterm --foreground red --background default --linewrap on,setterm,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3153,setterm --clear=all --store,setterm,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.6666666666666666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3154,setterm --bfreq 800 --blength 500,setterm,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3155,setterm --blink off --bold on --half-bright off,setterm,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3156,setterm --dump=2 --file console_dump.txt,setterm,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3157,setterm --blank 0 --regtabs=8,setterm,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3158,setterm --msg on --resize --term xterm-256color,setterm,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3159,setterm --initialize --powerdown=10,setterm,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3160,su --login root,su,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.6666666666666666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3161,su --preserve-environment --command 'ls -la' alice,su,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3162,su --no-pty --command whoami dave,su,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3163,su --preserve-environment --session-command 'echo $USER' root,su,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3164,"su --preserve-environment --whitelist-environment 'PATH,HOME' frank",su,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3165,sulogin --force --timeout 60,sulogin,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3166,swaplabel --label my_swap /dev/sdb2,swaplabel,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
row-3167,swaplabel --uuid a1b2c3d4-e5f6-7890-g1h2-i3j4k5l6m7n8 /dev/nvme0n1p3,swaplabel,util-linux,"kali-tools-802-11,kali-tools-bluetooth,kali-tools-database,kali-tools-exploitation,kali-tools-forensics,kali-tools-fuzzing,kali-tools-hardware,kali-tools-information-gathering,kali-tools-passwords,kali-tools-post-exploitation,kali-tools-reporting,kali-tools-reverse-engineering,kali-tools-rfid,kali-tools-sdr,kali-tools-sniffing-spoofing,kali-tools-social-engineering,kali-tools-voip,kali-tools-vulnerability,kali-tools-web,kali-tools-windows-resources,kali-tools-wireless",0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
